"outcome","patient_char","bin","mkt","mean","sd","l_95","u_95"
"ch_csection","hispanic",0,4,-0.0403980289039434,0.00158197190372688,-0.0434986938352481,-0.0372973639726387
"ch_csection","hispanic",0,5,-0.00260175809167732,0.000581269215612647,-0.00374104575427811,-0.00146247042907653
"ch_csection","hispanic",0,6,0.0337844736426298,0.00321030132791376,0.0274922830399189,0.0400766642453408
"ch_csection","hispanic",0,7,-0.00150906819610837,0.000460413473520011,-0.00241147860420759,-0.000606657788009149
"ch_csection","hispanic",0,8,-0.0266853878688287,0.0012299621079776,-0.0290961136004648,-0.0242746621371926
"ch_csection","hispanic",0,10,0.00203141615000369,0.00259984816096415,-0.00306428624548604,0.00712711854549342
"ch_csection","hispanic",0,11,-0.0474913923513632,0.00110058046251192,-0.0496485300578866,-0.0453342546448399
"ch_csection","hispanic",1,2,-0.023906399079826,0.00345820962612307,-0.0306844899470272,-0.0171283082126248
"ch_csection","hispanic",1,3,-0.0146280170818042,0.0056111846558839,-0.0256259390073367,-0.00363009515627178
"ch_csection","hispanic",1,4,0.0312505395770961,0.00443590646305812,0.0225561629095022,0.03994491624469
"ch_csection","hispanic",1,5,0.00321579864522653,0.00139073560230569,0.00048995686470739,0.00594164042574568
"ch_csection","hispanic",1,6,0.0449714366324746,0.00885139385774322,0.0276227046712979,0.0623201685936513
"ch_csection","hispanic",1,7,-0.00339444698565444,0.00196998337935107,-0.00725561440918254,0.000466720437873663
"ch_csection","hispanic",1,8,-0.00626830687736536,0.00129020103404667,-0.00879710090409683,-0.00373951285063389
"ch_csection","hispanic",1,10,-0.000836438750682475,0.00271802361727981,-0.00616376504055091,0.00449088753918596
"ch_csection","hispanic",1,11,0.00563070221539796,0.00592248190985316,-0.00597736232791424,0.0172387667587102
